subj_idx,response,rt,phase
AL5,1,0.551888,1
AL5,1,0.444624,1
AL5,1,0.618679,1
AL5,1,0.647077,1
AL5,1,0.5380240000000001,1
AL5,1,0.773449,1
AL5,1,0.605625,1
AL5,0,0.601986,1
AL5,1,1.4604750000000002,1
AL5,0,0.5718820000000001,1
AL5,0,0.5540130000000001,1
AL5,1,0.9196610000000001,1
AL5,1,0.775803,1
AL5,0,3.394385,1
AL5,1,1.118598,1
AL5,0,0.5310070000000001,1
AL5,1,0.464433,1
AL5,1,0.7640220000000001,1
AL5,1,0.60931,1
AL5,1,0.685965,1
AL5,1,0.530697,1
AL5,1,0.523014,1
AL5,1,0.529319,1
AL5,1,0.6854970000000001,1
AL5,1,0.8587720000000001,1
AL5,1,2.0339590000000003,1
AL5,1,0.543714,1
AL5,1,1.1641810000000001,1
AL5,1,0.639736,1
AL5,1,0.503939,1
AL5,1,0.74448,1
AL5,1,0.692256,1
AL5,0,0.533899,1
AL5,0,1.376388,1
AL5,1,0.682466,1
AL5,1,0.672317,1
AL5,1,0.609171,1
AL5,1,0.8940650000000001,1
AL5,1,0.803303,1
AL5,0,0.361798,1
AL5,1,1.098868,1
AL5,0,0.831808,1
AL5,0,1.388759,1
AL5,0,0.567035,1
AL5,1,0.637162,1
AL5,0,0.635867,1
AL5,1,0.921866,1
AL5,1,0.6228440000000001,1
AL5,1,0.646409,1
AL5,1,0.816585,1
AL5,1,0.8681300000000001,1
AL5,1,0.810324,1
AL5,1,0.718199,1
AL5,1,0.659817,1
AL5,0,0.44908400000000004,1
AL5,1,0.5767730000000001,1
AL5,0,0.677884,1
AL5,0,0.353491,1
AL5,1,0.548814,1
AL5,1,0.748465,1
AL5,1,0.595485,1
AL5,1,0.465988,1
AL5,1,0.40021100000000004,1
AL5,1,0.7780779999999999,1
AL5,1,0.7752760000000001,1
AL5,0,0.5447040000000001,1
AL5,0,0.727218,1
AL5,1,0.555573,1
AL5,1,0.862058,1
AL5,0,1.4566240000000001,1
AL5,0,1.6043980000000002,1
AL5,1,0.394399,1
AL5,0,1.0915530000000002,1
AL5,1,0.7411080000000001,1
AL5,1,0.5467799999999999,1
AL5,1,0.5671,1
AL5,1,0.48618,1
AL5,1,0.50248,1
AL5,1,0.7029,1
AL5,1,0.5963160000000001,1
AL5,1,0.561117,1
AL5,1,0.678095,1
AL5,1,0.74742,1
AL5,1,1.8315910000000002,1
AL5,1,0.999557,1
AL5,1,0.583701,1
AL5,1,0.593221,1
AL5,0,1.3073730000000001,1
AL5,1,0.552568,1
AL5,1,0.638085,1
AL5,1,0.512644,1
AL2,1,1.867957,0
AL2,1,3.308176,0
AL2,1,2.7719210000000003,0
AL2,0,3.161897,0
AL2,1,0.41012000000000004,0
AL2,1,2.8296910000000004,0
AL2,0,1.5655029999999999,0
AL2,1,0.8376,0
AL2,0,1.0038390000000001,0
AL2,0,0.824034,0
AL2,0,0.573447,0
AL2,0,2.643444,0
AL2,0,2.30144,0
AL2,0,0.515664,0
AL2,1,0.417665,0
AL2,1,1.4052470000000001,0
AL2,1,1.3191290000000002,0
AL2,1,1.3450840000000002,0
AL2,0,1.112933,0
AL2,1,0.41244600000000003,0
AL2,1,1.561217,0
AL2,0,1.055209,0
AL2,1,0.7426820000000001,0
AL2,0,0.390642,0
AL2,1,0.631207,0
AL2,0,0.811748,0
AL2,0,0.545166,0
AL2,0,1.320508,0
AL2,0,2.39332,0
AL2,0,0.364029,0
AL2,1,1.3611890000000002,0
AL2,0,0.630198,0
AL2,0,0.831967,0
AL2,1,0.9358740000000001,0
AL2,1,0.9456140000000001,0
AL2,0,0.5959780000000001,0
AL2,1,0.675204,0
AL2,0,0.357866,0
AL2,1,0.641483,0
AL2,0,0.983112,0
AL2,1,0.48230700000000004,0
AL2,0,1.1438990000000002,0
AL2,0,0.769364,0
AL2,0,1.005311,0
AL2,0,1.953731,0
AL2,0,0.738836,0
AL2,1,0.733832,0
AL2,0,0.9769140000000001,0
AL2,1,1.099753,0
AL2,0,0.5889,0
AL2,0,1.344606,0
AL2,0,0.71472,0
AL2,1,1.566826,0
AL2,0,1.6119290000000002,0
AL2,1,1.053806,0
AL2,0,1.047535,0
AL2,0,2.09553,0
AL2,1,1.5807339999999999,0
AL2,1,0.392461,0
AL2,1,1.383819,0
AL2,1,0.539372,0
AL2,1,1.0447790000000001,0
AL2,1,0.49368600000000007,0
AL2,1,0.5272709999999999,0
AL2,0,0.78038,0
AL2,1,0.5307630000000001,0
AL2,1,0.537088,0
AL2,1,1.168285,0
AL2,1,1.289048,0
AL2,0,0.794973,0
AL2,1,0.949308,0
AL2,0,1.734099,0
AL2,1,1.444905,0
AL2,1,1.132107,0
AL2,1,1.0676400000000001,0
AL2,1,2.2278960000000003,0
AL2,1,0.9748070000000001,0
AL2,1,0.6708100000000001,0
AL2,0,2.0595390000000005,0
AL2,0,0.9348770000000001,0
AL2,0,0.807003,0
AL2,1,2.8587380000000002,0
AL2,1,1.517839,0
AL2,1,2.105748,0
AL2,0,1.7849780000000002,0
AL2,0,2.144514,0
AL2,0,0.877601,0
AL2,1,1.7382450000000003,0
AL2,1,0.7350420000000001,0
AL2,0,1.6091110000000002,0
AL2,0,1.154802,0
AL2,0,0.824331,0
AL2,1,0.8955740000000001,0
AL2,0,1.55075,0
AL2,0,1.698919,0
AL2,0,0.930612,0
AL2,1,2.366497,0
AL2,1,0.839191,0
AL2,0,1.487376,0
AL2,1,1.3288920000000002,0
AL2,1,0.8463830000000001,0
AL2,1,0.745754,0
AL2,0,2.174217,0
AL2,0,0.972002,0
AL2,1,3.388741,0
AL2,1,0.451477,0
AL2,1,0.8959389999999999,0
AL2,1,0.9813379999999999,0
AL2,0,0.513316,0
AL2,1,0.993407,0
AL2,0,0.7198100000000001,0
AL2,0,0.718732,0
AL2,0,1.5352560000000002,0
AL2,1,0.9227730000000001,0
AL2,0,1.6066200000000002,0
AL2,1,1.240964,0
AL2,1,1.3752570000000002,0
AL2,1,1.581334,0
AL2,1,0.829817,0
AL2,0,0.786809,0
AL2,0,1.5495860000000001,0
AL2,1,2.090411,0
AL2,1,1.601099,0
AL2,0,2.445682,0
AL2,1,1.156953,0
AL2,0,1.36864,0
AL2,0,1.772661,0
AL2,1,0.819126,0
AL2,0,2.53412,0
AL2,0,1.5686600000000002,0
AL2,0,0.5554439999999999,0
AL2,1,1.0572460000000001,0
AL2,0,2.479783,0
AL2,0,1.4430129999999999,0
AL2,1,0.55783,0
AL2,0,1.872441,0
AL2,1,0.878774,0
AL2,0,1.851094,0
AL2,1,0.9992040000000001,0
AL2,0,0.781318,0
AL2,0,0.8658440000000001,0
AL2,1,1.349243,0
AL2,0,1.150363,0
AL2,0,1.244828,0
AL2,0,0.876904,0
AL2,1,0.8148070000000001,0
AL2,1,1.007918,0
AL2,0,1.4161210000000002,0
AL2,1,1.22054,0
AL2,1,1.092392,0
AL2,0,2.1185370000000003,0
AL2,1,0.9942430000000001,0
AL2,1,0.37028500000000003,0
AL2,0,0.8372630000000001,0
AL2,0,0.965611,0
AL2,1,1.755781,0
AL2,1,0.7932760000000001,0
AL2,0,1.3061859999999998,0
AL2,1,1.732146,0
AL2,0,0.712346,0
AL2,0,1.47159,0
AL2,1,0.512043,0
AL2,0,0.426964,0
AL2,0,1.143059,0
AL2,1,1.7615440000000002,0
AL2,1,0.35256100000000007,0
AL2,0,1.477899,0
AL2,1,1.424528,0
AL2,1,0.625796,0
AL2,0,0.616918,0
AL2,0,0.9603980000000001,0
AL2,1,1.080492,0
AL2,1,0.375337,0
AL2,1,0.816242,0
AL2,1,0.366315,0
AL2,0,2.257266,0
AL2,1,2.69039,0
AL2,1,1.381078,0
AL2,1,1.977155,0
AL2,1,0.756795,0
AL2,0,0.932725,0
AL2,0,1.555693,0
AL2,0,1.339031,0
AL2,0,1.7438150000000001,0
AL2,1,1.921218,0
AL2,0,2.423661,0
AL2,0,1.6124310000000002,0
AL2,1,1.2212290000000001,0
AL2,0,2.426737,0
AL2,0,2.4492870000000004,0
AL2,1,3.278085,0
AL2,0,3.0113220000000003,0
AL2,0,2.22471,0
AL2,1,1.3353540000000002,0
AL2,0,2.5073290000000004,0
AL2,1,1.390433,0
AL2,0,2.328685,0
AL2,0,1.67879,0
AL2,0,0.39445800000000003,0
AL2,1,2.2941920000000002,0
AL2,0,2.096075,0
AL2,0,2.3939850000000003,0
AL2,0,1.325703,0
AL2,1,2.1118270000000003,0
AL2,0,0.693319,0
AL2,1,0.77101,0
AL2,1,1.8667440000000002,0
AL2,0,1.80428,0
AL2,0,2.0683409999999998,0
AL2,0,0.47169,0
AL2,0,0.682744,0
AL2,0,2.6883090000000003,0
AL2,0,3.349453,0
AL2,1,0.618519,0
AL2,1,2.120324,0
AL2,0,1.33868,0
AL2,0,0.59523,0
AL2,1,1.4493820000000002,0
AL2,0,1.037222,0
AL2,0,1.577686,0
AL2,0,2.255209,0
AL2,0,0.826551,0
AL2,1,1.898058,0
AL2,1,0.43981200000000004,0
AL2,0,2.0418920000000003,0
AL2,0,1.703958,0
AL2,1,2.119129,0
AL2,0,2.6947620000000003,0
AL2,1,2.0942860000000003,0
AL2,0,1.688093,0
AL2,0,2.5283640000000003,0
AL2,1,0.645418,0
AL2,1,1.156441,0
AL2,0,3.444975,0
AL2,1,2.424535,0
AL2,1,1.9929620000000001,0
AL2,1,0.6759160000000001,0
AL2,0,1.583412,0
AL2,0,1.849784,0
AL2,0,0.628384,0
AL2,1,2.487431,0
AL2,1,2.027594,0
AL2,0,0.904833,0
AL2,0,1.272465,0
AL2,1,0.8571510000000001,0
AL2,0,1.491253,0
AL2,1,2.5395190000000003,0
AL2,0,1.952183,0
AL2,1,0.417928,0
AL2,1,0.705299,0
AL2,0,1.417985,0
AL2,0,1.033838,0
AL2,0,1.66877,0
AL2,0,1.1181290000000002,0
AL2,0,2.157292,0
AL2,0,0.992005,0
AL2,0,1.3780720000000002,0
AL2,0,1.0553990000000002,0
AL2,1,1.274953,0
AL2,1,0.47950400000000004,0
AL2,0,1.7856230000000002,0
AL2,1,0.490817,0
AL2,1,2.553268,0
AL2,1,1.760913,0
AL2,0,2.071384,0
AL2,1,1.387337,0
AL2,1,1.6372120000000001,0
AL2,0,0.594206,0
AL2,0,1.8131110000000001,0
AL2,1,1.5540930000000002,0
AL2,0,1.173612,0
AL2,0,1.1031970000000002,0
AL2,0,0.951211,0
AL2,1,1.109556,0
AL2,1,0.369072,0
AL2,0,1.131768,0
AL2,0,1.376936,0
AL2,1,1.7821010000000002,0
AL2,0,1.5428320000000002,0
AL2,0,0.5484289999999999,0
AL2,1,1.6170470000000001,0
AL2,0,3.2098820000000003,0
AL2,1,0.5147280000000001,0
AL2,0,1.7422090000000001,0
AL2,1,2.3161460000000003,0
AL2,1,0.960478,0
AL2,0,1.8039960000000002,0
AL2,1,2.365754,0
AL2,0,2.769667,0
AL2,1,0.642331,0
AL2,1,0.487784,0
AL2,0,0.440998,0
AL2,0,2.854183,0
AL2,1,0.44062700000000005,0
AL2,0,0.50092,0
AL2,0,0.954215,0
AL2,1,1.1585509999999999,0
AL2,0,0.39916500000000005,0
AL2,1,0.871105,0
AL2,0,1.884329,0
AL2,1,0.980565,0
AL2,1,0.40267400000000003,0
AL2,0,2.146132,0
AL2,0,0.623773,0
AL2,0,2.2809030000000003,0
AL2,0,1.489731,0
AL2,0,1.216616,0
AL2,0,1.551511,0
AL2,0,0.937516,0
AL2,0,2.135243,0
AL2,1,1.201248,0
AL2,1,0.377149,0
AL2,0,0.829964,0
AL2,0,1.35128,0
AL2,0,0.9099579999999999,0
AL2,0,1.132992,0
AL2,0,1.9388230000000002,0
AL2,0,2.822149,0
AL2,1,2.1888180000000004,0
AL2,0,2.023916,0
AL2,0,1.0257580000000002,0
AL2,0,0.8041760000000001,0
AL2,0,1.54899,0
AL2,1,1.261875,0
AL2,1,0.522303,0
AL2,1,0.399365,0
AL2,0,1.3436810000000001,0
AL2,0,1.2634880000000002,0
AL2,0,0.764616,0
AL2,1,0.5160739999999999,0
AL2,0,1.8503220000000002,0
AL2,1,0.725391,0
AL2,1,0.9917180000000001,0
AL2,1,0.48672200000000004,0
AL2,1,1.2177419999999999,0
AL2,1,1.538654,0
AL2,1,1.166231,0
AL2,1,1.7678330000000002,0
AL2,0,0.636038,0
AL2,0,1.331843,0
AL2,0,1.0454780000000001,0
AL2,0,3.3120380000000003,0
AL2,0,0.381908,0
AL2,0,0.45083500000000004,0
AL2,1,0.585438,0
AL2,0,0.357812,0
AL2,0,0.429835,0
AL2,1,1.683676,0
AL2,1,0.706624,0
AL2,1,0.57075,0
AL2,1,2.21476,0
AL2,1,0.5791219999999999,0
AL2,1,0.954129,0
AL2,1,0.434979,0
AL2,1,2.744598,0
AL2,1,0.392751,0
AL2,0,2.217525,0
AL2,0,2.429029,0
AL2,0,1.342441,0
AL2,1,2.6965480000000004,0
AL2,0,2.2390909999999997,0
AL2,1,0.7294660000000001,0
AL2,0,2.7650419999999998,0
AL2,0,0.711728,0
AL2,1,1.5443769999999999,0
AL2,1,1.076902,0
AL2,1,0.502646,0
AL2,0,0.549688,0
AL2,1,1.136128,0
AL2,1,0.9112570000000001,0
AL2,0,2.473833,0
AL2,1,0.566371,0
AL2,1,1.486202,0
AL2,0,0.798126,0
AL2,0,1.460736,0
AL2,0,2.2131930000000004,0
AL2,0,2.090758,0
AL2,0,1.03605,0
AL2,0,2.297933,0
AL2,0,1.057138,0
AL2,0,1.266823,0
AL2,0,0.7098450000000001,0
AL2,1,1.173127,0
AL2,0,1.714723,0
AL2,0,1.305323,0
AL2,1,0.803158,0
AL2,0,3.0396620000000003,0
AL2,1,2.196575,0
AL2,1,2.944727,0
AL2,1,1.318084,0
AL2,0,2.8855790000000003,0
AL2,0,2.058946,0
AL2,1,0.615876,0
AL2,1,3.150743,0
AL2,0,1.723281,0
AL2,0,1.628967,0
AL2,0,1.3225430000000002,0
AL2,1,0.418787,0
AL2,0,1.7451480000000001,0
AL2,1,1.346498,0
AL2,1,0.887463,0
AL2,1,1.4652850000000002,0
AL2,1,0.413644,0
AL2,0,1.5375780000000001,0
AL2,0,0.643871,0
AL2,1,2.180985,0
AL2,1,0.6167090000000001,0
AL2,1,1.617686,0
AL2,1,1.675714,0
AL2,1,1.1830509999999999,0
AL2,1,0.905196,0
AL2,1,1.094783,0
AL2,0,2.931696,0
AL2,1,0.557126,0
AL2,1,1.570194,0
AL2,0,1.7249560000000002,0
AL2,1,1.672306,0
AL2,0,1.2631690000000002,0
AL2,0,0.383955,0
AL2,0,0.675354,0
AL2,1,0.550823,0
AL2,0,1.117648,0
AL2,0,1.157739,0
AL2,0,2.469458,0
AL2,1,3.155238,0
AL2,1,0.5760940000000001,0
AL2,1,0.514218,0
AL2,0,0.6780470000000001,0
AL2,0,0.930293,0
AL2,1,2.756911,0
AL2,0,1.217643,0
AL2,1,0.49156,0
AL2,0,1.7910620000000002,0
AL2,1,0.854587,0
AL2,1,1.549455,0
AL2,1,0.9467000000000001,0
AL2,1,0.8772570000000001,0
AL2,0,1.908663,0
AL2,1,1.640205,0
AL2,0,1.544223,0
AL2,0,1.002877,0
AL2,1,1.222428,0
AL2,0,0.704238,0
AL2,0,2.661384,0
AL2,0,1.4981520000000002,0
AL2,0,1.5886310000000001,0
AL2,0,0.6839550000000001,0
AL2,0,1.313375,0
AL2,0,2.1103690000000004,0
AL2,0,0.689076,0
AL2,0,1.0873130000000002,0
AL2,1,0.858572,0
AL2,0,2.749203,0
AL2,1,0.520937,0
AL2,1,1.507607,0
AL2,0,1.567685,0
AL2,0,0.660375,0
AL2,0,1.60703,0
AL2,0,2.038794,0
AL2,1,1.18908,0
AL2,1,1.910168,0
AL2,1,0.91644,0
AL2,0,2.6790170000000004,0
AL2,1,1.230247,0
AL2,1,0.39592900000000003,0
AL2,0,2.4119610000000002,0
AL2,1,0.41459,0
AL2,1,1.083067,0
AL2,1,1.241956,0
AL2,1,0.584197,0
AL2,0,2.320418,0
AL2,1,0.6487,0
AL2,1,0.591433,0
AL2,0,0.7748870000000001,0
AL2,1,0.833084,0
AL2,0,0.388075,0
AL2,0,0.517246,0
AL2,0,0.7975570000000001,0
AL2,0,1.5841990000000001,0
AL2,0,1.0577850000000002,0
AL2,0,2.181129,0
AL2,1,1.8169549999999999,0
AL2,1,0.8415260000000001,0
AL2,1,1.08155,0
AL2,0,1.494143,0
AL2,1,1.250376,0
AL2,1,1.67229,0
AL2,1,1.1560219999999999,0
AL2,0,0.656196,0
AL2,0,2.560504,0
AL2,0,2.526891,0
AL2,1,1.113192,0
AL2,0,1.317807,0
AL2,0,1.2273070000000001,0
AL2,0,2.231605,0
AL2,0,2.071497,0
AL2,0,0.719524,0
AL2,0,0.701157,0
AL2,1,3.2078490000000004,0
AL2,0,1.300577,0
AL2,1,1.854963,0
AL2,1,2.051048,0
AL2,0,2.700571,0
AL2,1,0.534676,0
AL2,1,0.9655020000000001,0
AL2,1,2.285209,0
AL2,0,1.430378,0
AL2,1,1.12993,0
AL2,1,0.7827160000000001,0
AL2,0,1.9707370000000002,0
AL2,0,0.865231,0
AL2,0,0.679457,0
AL2,1,0.762067,0
AL2,1,0.974788,0
AL2,1,0.960909,0
AL2,0,0.47389400000000004,0
AL2,1,2.1037559999999997,0
AL2,0,1.245786,0
AL2,1,1.086868,0
AL2,1,1.1386040000000002,0
AL2,0,1.318275,0
AL2,0,0.47299900000000006,0
AL2,1,1.0769670000000002,0
AL2,1,0.570292,0
AL2,1,0.44542400000000004,0
AL2,0,1.208482,0
AL2,1,0.364676,0
AL2,1,0.958692,0
AL2,1,0.9022640000000001,0
AL2,1,0.61488,0
AL2,1,1.163675,0
AL2,1,0.87797,0
AL2,0,0.430605,0
AL2,0,1.5161310000000001,0
AL2,1,2.981503,0
AL2,1,2.2395120000000004,0
AL2,1,0.36778700000000003,0
AL2,1,1.5329359999999999,0
AL2,1,0.775309,0
AL2,1,0.5207140000000001,0
AL2,1,1.5889900000000001,0
AL2,0,1.0220660000000001,0
AL2,0,2.545839,0
AL2,0,0.623742,0
AL2,1,0.43482600000000005,0
AL2,0,0.942913,0
AL2,0,1.2707270000000002,0
AL2,0,2.742351,0
AL2,1,0.959995,0
AL2,0,1.3213920000000001,0
AL2,0,0.542731,0
AL2,0,0.905332,0
AL2,0,0.544815,0
AL2,1,0.593189,0
AL2,0,1.237474,0
AL2,0,0.720573,0
AL2,0,0.449726,0
AL2,1,1.590415,0
AL2,1,0.5645500000000001,0
AL2,0,0.7290230000000001,0
AL2,0,1.3791780000000002,0
AL2,0,0.77485,0
AL2,1,1.1733850000000001,0
AL2,1,1.325548,0
AL2,1,0.7287830000000001,0
AL2,0,1.182962,0
AL2,1,0.543612,0
AL2,0,0.8063720000000001,0
AL2,0,1.3064570000000002,0
AL2,0,1.786701,0
AL2,1,1.173627,0
AL2,1,2.015498,0
AL2,0,0.381844,0
AL2,1,0.47890900000000003,0
AL2,1,1.530442,0
AL2,0,1.024437,0
AL2,1,0.8053210000000001,0
AL2,1,1.27044,0
AL2,0,1.246627,0
AL2,1,0.366014,0
AL2,1,1.386266,0
AL2,1,1.716841,0
AL2,0,1.60553,0
AL2,1,0.732242,0
AL2,1,0.845082,0
AL2,1,0.963192,0
AL2,0,0.762828,0
AL2,0,2.067875,0
AL2,0,0.9409780000000001,0
AL2,0,0.6351180000000001,0
AL2,0,0.956044,0
AL2,0,0.515192,0
AL2,0,0.840666,0
AL2,0,0.5851560000000001,0
AL2,0,0.815827,0
AL2,1,1.633434,0
AL2,0,1.588815,0
AL2,0,0.847441,0
AL2,0,1.8201420000000001,0
AL2,0,0.544033,0
AL2,1,0.4375,0
AL2,0,0.8243240000000001,0
AL2,0,0.5168740000000001,0
AL2,0,1.676204,0
AL2,0,1.688288,0
AL2,1,1.5913840000000001,0
AL2,0,1.594876,0
AL2,1,0.740193,0
AL2,0,1.857586,0
AL2,1,0.45616,0
AL2,1,1.7620770000000001,0
AL2,1,1.125147,0
AL2,0,0.508574,0
AL2,1,2.108744,0
AL2,1,0.396002,0
AL2,0,1.2473640000000001,0
AL2,1,1.3467719999999999,0
AL2,1,0.8073000000000001,0
AL2,0,0.970951,0
AL2,1,1.6779860000000002,0
AL2,1,0.7307060000000001,0
AL2,1,0.669303,0
AL2,1,0.6253160000000001,0
AL2,0,1.23598,0
AL2,1,1.466203,0
AL2,0,1.257708,0
AL2,1,2.574645,0
AL2,1,0.50507,0
AL2,0,0.695159,0
AL2,0,0.96336,0
AL2,0,0.627662,0
AL2,0,1.152404,0
AL2,1,0.8092,0
AL2,1,1.051704,0
AL2,1,0.47019900000000003,0
AL2,1,2.3186240000000002,0
AL2,0,0.6304,0
AL2,0,1.30183,0
AL2,0,0.346495,0
AL2,1,1.1949020000000001,0
AL2,1,0.503619,0
AL2,1,1.246329,0
AL2,1,1.9160300000000001,0
AL2,0,1.5216680000000002,0
AL2,1,0.598846,0
AL2,0,2.042617,0
AL2,0,0.9824640000000001,0
AL2,0,1.1820810000000002,0
AL2,0,0.715588,0
AL2,0,1.806073,0
AL2,1,1.169921,0
AL2,1,2.20381,0
AL2,1,0.809326,0
AL2,0,1.466819,0
AL2,1,0.633856,0
AL2,1,0.9295690000000001,0
AL2,1,0.975512,0
AL2,1,0.9304300000000001,0
AL2,0,2.8228380000000004,0
AL2,0,1.042836,0
AL2,0,1.0526710000000001,0
AL2,0,0.477764,0
AL2,0,1.1848310000000002,0
AL2,1,1.092271,0
AL2,1,1.371075,0
AL2,1,0.466866,0
AL2,0,1.412801,0
AL2,1,0.9824200000000001,0
AL2,1,1.084145,0
AL2,1,0.47053000000000006,0
AL2,1,0.7162350000000001,0
AL2,1,1.11545,0
AL2,1,0.760341,0
AL2,1,0.6994410000000001,0
AL2,0,0.600431,0
AL2,0,1.354646,0
AL2,1,0.8690140000000001,0
AL2,1,1.142771,0
AL2,0,0.747268,0
AL2,1,0.751601,0
AL2,1,1.186247,0
AL2,1,1.05321,0
AL2,1,1.083213,0
AL2,1,1.242883,0
AL2,1,1.450904,0
AL2,0,0.672275,0
AL2,0,1.173481,0
AL2,0,1.7625250000000001,0
AL2,1,1.906142,0
AL2,1,1.393532,0
AL2,1,0.419182,0
AL2,0,0.524244,0
AL2,1,0.35739,0
AL2,0,0.6338320000000001,0
AL2,1,0.807702,0
AL2,1,1.815424,0
AL2,1,0.892174,0
AL2,1,0.753642,0
AL2,1,1.258183,0
AL2,0,0.7657010000000001,0
AL2,1,1.628616,0
AL2,1,0.692418,0
AL2,1,1.336261,0
AL2,0,0.484964,0
AL2,0,1.304233,0
AL2,0,0.849437,0
AL2,1,1.1279750000000002,0
AL2,0,0.75198,0
AL2,0,0.695953,0
AL2,0,0.36089499999999997,0
AL2,1,1.8991980000000002,0
AL2,1,1.204402,0
AL2,1,1.2340140000000002,0
AL2,0,1.932581,0
AL2,1,0.6927300000000001,0
AL2,1,1.225813,0
AL2,0,0.9905740000000001,0
AL2,1,1.7559310000000001,0
AL2,1,0.770935,0
AL2,0,1.2473150000000002,0
AL2,0,0.59415,0
AL2,1,1.435766,0
AL2,1,0.413677,0
AL2,0,2.20197,0
AL2,1,0.888942,0
AL2,1,1.205252,0
AL2,1,0.9586359999999999,0
AL2,1,1.2923140000000002,0
AL2,1,1.6269660000000001,0
AL2,1,0.59413,0
AL2,1,1.42659,0
AL2,1,0.917674,0
AL2,0,1.106866,0
AL2,1,1.0570650000000001,0
AL2,1,1.2199570000000002,0
AL2,1,1.023987,0
AL2,0,2.280223,0
AL2,0,0.838992,0
AL2,0,0.597628,0
AL2,0,0.8433160000000001,0
AL2,1,1.417741,0
AL2,0,1.369887,0
AL2,1,0.7975840000000001,0
AL2,1,1.079439,0
AL2,1,0.8648750000000001,0
AL2,0,1.7039929999999999,0
AL2,1,0.561378,0
AL2,0,2.4172000000000002,0
AL2,1,0.6910510000000001,0
AL2,1,0.70252,0
AL2,1,0.549467,0
AL2,1,0.650034,0
AL2,0,0.832562,0
AL2,1,0.755426,0
AL2,1,1.081108,0
AL2,1,0.379373,0
AL2,1,0.909772,0
AL2,0,0.753016,0
AL2,0,0.8264300000000001,0
AL2,0,0.523754,0
AL2,1,0.491844,0
AL2,1,0.783807,0
AL2,0,0.442733,0
AL2,1,1.100934,0
AL2,1,0.557562,0
AL2,1,0.753875,0
AL2,1,1.784593,0
AL2,0,1.23207,0
AL2,1,1.0789680000000001,0
AL2,1,1.236135,0
AL2,1,0.6405510000000001,0
AL2,0,1.7042760000000001,0
AL2,0,0.845952,0
AL2,0,1.45306,0
AL2,1,1.2591430000000001,0
AL2,1,0.48344400000000004,0
AL2,1,1.2191020000000001,0
AL2,0,1.557075,0
AL2,0,1.099742,0
AL2,0,2.254022,0
AL2,0,1.026943,0
AL2,0,0.97933,0
AL2,0,2.295471,0
AL2,1,0.973319,0
AL2,1,0.793689,0
AL2,1,0.5296989999999999,0
AL2,0,0.792316,0
AL2,1,1.0854860000000002,0
AL2,1,0.780188,0
AL2,0,0.492223,0
AL2,1,1.078005,0
AL2,1,0.403847,0
AL2,0,0.805421,0
AL2,0,1.430502,0
AL2,1,0.6728780000000001,0
AL2,0,0.9186580000000001,0
AL2,0,0.710641,0
AL2,1,1.3754439999999999,0
AL2,1,1.544962,0
AL2,1,0.647255,0
AL2,1,0.459767,0
AL2,0,0.730774,0
AL2,0,0.536997,0
AL2,1,0.723895,0
AL2,1,0.6130260000000001,0
AL2,1,0.81571,0
AL2,0,1.11431,0
AL2,0,0.64583,0
AL2,1,0.722304,0
AL2,1,1.5510540000000002,0
AL2,0,1.080189,0
AL2,1,0.895839,0
AL2,1,1.44221,0
AL2,1,1.815255,0
AL2,1,0.797324,0
AL2,1,1.019246,0
AL2,1,1.5008160000000001,0
AL2,0,1.3180630000000002,0
AL2,0,2.0390170000000003,0
AL2,0,0.44287000000000004,0
AL2,0,1.7726480000000002,0
AL2,0,1.060981,0
AL2,0,0.500493,0
AL2,0,0.6390460000000001,0
AL2,0,0.8903300000000001,0
AL2,0,0.937564,0
AL2,1,0.8893110000000001,0
AL2,0,1.626253,0
AL2,0,1.051747,0
AL2,1,2.4036750000000002,0
AL2,0,1.194145,0
AL2,0,0.9469500000000001,0
AL2,1,1.7149020000000001,0
AL2,0,0.933888,0
AL2,0,0.605923,0
AL2,1,0.964879,0
AL2,1,1.3802660000000002,0
AL2,0,0.773421,0
AL2,0,1.243186,0
AL2,1,1.452068,0
AL2,1,0.9565170000000001,0
AL2,0,1.3651980000000001,0
AL2,1,0.581819,0
AL2,1,0.569076,0
AL2,1,1.6868980000000002,0
AL2,1,0.368155,0
AL2,1,2.3593450000000002,0
AL2,1,0.42792,0
AL2,1,2.8539450000000004,0
AL2,0,0.615737,0
AL2,0,1.4322970000000002,0
AL2,0,1.964491,0
AL2,0,1.220085,0
AL2,0,2.070822,0
AL2,0,0.532282,0
AL2,0,0.54381,0
AL2,1,0.973259,0
AL2,0,0.695837,0
AL2,0,0.731356,0
AL2,0,2.078755,0
AL2,1,1.2896610000000002,0
AL2,0,1.325428,0
AL2,1,1.18344,0
AL2,1,1.137347,0
AL2,0,0.732963,0
AL2,1,0.760607,0
AL2,1,1.5924180000000001,0
AL2,1,0.9862920000000001,0
AL2,1,1.184597,0
AL2,1,1.261757,0
AL2,1,0.425637,0
AL2,1,1.52126,0
AL2,0,0.688889,0
AL2,0,0.756323,0
AL2,0,0.564174,0
AL2,1,0.42949200000000004,0
AL2,1,0.8803780000000001,0
AL2,1,1.0679200000000002,0
AL2,0,0.993289,0
AL2,0,1.6576089999999999,0
AL2,0,0.457365,0
AL2,0,1.122805,0
AL2,1,1.089514,0
AL2,1,0.40619500000000003,0
AL2,1,0.9294260000000001,0
AL2,0,0.836076,0
AL2,1,0.38497000000000003,0
