subj_idx,response,rt,phase
AK9,0,1.7539090000000002,0
AK9,0,3.08671,0
AK9,0,1.84277,0
AK9,1,1.187092,0
AK9,1,1.23058,0
AK9,1,1.514478,0
AK9,0,1.233463,0
AK9,0,1.21827,0
AK9,1,1.3315640000000002,0
AK9,0,0.8019769999999999,0
AK9,1,0.371788,0
AK9,0,1.2051500000000002,0
AK9,0,1.5022650000000002,0
AK9,0,0.988505,0
AK9,1,0.6625270000000001,0
AK9,0,2.297015,0
AK9,1,2.014165,0
AK9,1,0.887116,0
AK9,0,0.6360750000000001,0
AK9,1,1.8629200000000001,0
AK9,1,0.833606,0
AK9,1,1.542261,0
AK9,0,0.726135,0
AK9,1,1.105765,0
AK9,0,1.2704929999999999,0
AK9,1,0.035679,0
AK9,1,1.3778690000000002,0
AK9,1,0.47885300000000003,0
AK9,1,1.1480920000000001,0
AK9,1,0.927631,0
AK9,0,0.829825,0
AK9,1,0.398175,0
AK9,1,1.171598,0
AK9,1,1.017902,0
AK9,1,1.32829,0
AK9,1,1.346118,0
AK9,0,1.10225,0
AK9,1,1.579431,0
AK9,0,1.0627870000000001,0
AK9,0,1.6985530000000002,0
AK9,1,0.7054450000000001,0
AK9,1,0.902726,0
AK9,0,0.5875840000000001,0
AK9,1,1.023123,0
AK9,1,1.633365,0
AK9,1,0.9443210000000001,0
AK9,0,0.078236,0
AK9,1,1.951905,0
AK9,0,0.977592,0
AK9,0,0.496286,0
AK9,0,0.574097,0
AK9,1,0.907006,0
AK9,0,1.25033,0
AK9,1,0.8022400000000001,0
AK9,0,1.067051,0
AK9,1,1.3180740000000002,0
AK9,0,1.2617470000000002,0
AK9,1,1.8983610000000002,0
AK9,1,0.740959,0
AK9,0,0.885612,0
AK9,1,1.891556,0
AK9,1,0.566065,0
AK9,0,1.505974,0
AK9,0,1.103886,0
AK9,0,0.470283,0
AK9,1,1.841641,0
AK9,1,0.8990220000000001,0
AK9,0,0.45061900000000005,0
AK9,1,0.195147,0
AK9,1,1.3516240000000002,0
AK9,0,0.675095,0
AK9,1,1.666213,0
AK9,1,1.156579,0
AK9,1,0.8042090000000001,0
AK9,0,0.8695710000000001,0
AK9,1,1.2122160000000002,0
AK9,0,0.802286,0
AK9,1,1.3233030000000001,0
AK9,1,1.2018510000000002,0
AK9,0,1.527044,0
AK9,0,1.751648,0
AK9,1,0.21782900000000002,0
AK9,0,1.390535,0
AK9,1,0.322413,0
AK9,1,1.246049,0
AK9,1,0.954183,0
AK9,1,0.576654,0
AK9,1,1.006853,0
AK9,0,0.44505,0
AK9,1,1.0825140000000002,0
AK9,0,1.08043,0
AK9,0,1.2546030000000001,0
AK9,1,0.823269,0
AK9,0,0.667039,0
AK9,1,0.813528,0
AK9,1,1.4746759999999999,0
AK9,1,0.647294,0
AK9,1,0.544982,0
AK9,0,1.101502,0
AK9,0,1.117459,0
AK9,0,1.2223009999999999,0
AK9,0,0.13650600000000002,0
AK9,1,1.325301,0
AK9,1,1.1063830000000001,0
AK9,0,0.8054260000000001,0
AK9,1,0.006684000000000001,0
AK9,1,1.423102,0
AK9,1,1.233006,0
AK9,1,0.7180810000000001,0
AK9,0,0.575092,0
AK9,1,1.952224,0
AK9,1,0.70428,0
AK9,1,1.444889,0
AK9,1,0.986032,0
AK9,0,1.404404,0
AK9,0,0.26333100000000004,0
AK9,0,0.524633,0
AK9,0,1.445054,0
AK9,1,0.881222,0
AK9,1,1.138627,0
