subj_idx,response,rt
AL8,1,0.6614840000000001
AL8,1,0.675804
AL8,1,0.913691
AL8,1,1.775295
AL8,1,0.6572749999999999
AL8,0,1.45327
AL8,1,0.6695530000000001
AL8,1,0.580312
AL8,1,0.695198
AL8,1,1.309377
AL8,0,3.050943
AL8,1,0.64366
AL8,1,0.75538
AL8,1,1.102227
AL8,1,0.5462400000000001
AL8,1,0.9237380000000001
AL8,1,1.0639560000000001
AL8,1,0.7194300000000001
AL8,0,2.003631
AL8,0,1.3737300000000001
AL8,1,0.73664
AL8,1,0.612375
AL8,1,0.669616
AL8,1,1.2683520000000001
AL8,1,1.019551
AL8,1,0.604348
AL8,1,0.541599
AL8,1,1.485166
AL8,1,0.731592
AL8,1,0.39835200000000004
AL8,1,0.600291
AL8,1,0.8862810000000001
AL8,0,2.308749
AL8,1,1.153458
AL8,1,2.653984
AL8,1,1.430001
AL8,1,1.3505810000000003
AL8,1,0.826658
AL8,1,1.8995320000000002
AL8,1,0.7918850000000001
AL8,1,0.745372
AL8,1,1.7328400000000002
AL8,1,0.539332
AL8,1,1.640776
AL8,1,0.887059
AL8,1,0.6384690000000001
AL8,1,0.5729010000000001
AL8,0,0.671038
AL8,1,0.518088
AL8,1,0.762347
AL8,1,0.701478
AL8,1,1.178293
AL8,1,1.201281
AL8,0,1.691958
AL8,1,0.786899
AL8,1,0.7323000000000001
AL8,1,0.664447
AL8,1,0.727716
AL8,1,0.954872
AL8,1,0.54864
AL8,1,1.0889069999999998
AL8,1,0.941673
AL8,1,0.673482
AL8,1,0.6348940000000001
AL8,1,1.546742
AL8,1,0.686605
AL8,1,1.0502650000000002
AL8,1,1.128857
AL8,1,0.565512
AL8,1,0.5750460000000001
AL8,1,1.529087
AL8,1,0.7586860000000001
AL8,1,0.640948
AL8,1,0.5907490000000001
AL8,0,0.575643
AL8,1,0.5311420000000001
AL8,1,1.1016320000000002
AL8,1,1.027579
AL8,1,0.844148
AL8,1,1.674441
AL8,1,1.728263
AL8,1,1.1337840000000001
AL8,1,0.8997710000000001
AL8,0,1.392007
AL8,1,0.677932
AL8,0,1.524186
AL8,1,0.7303350000000001
AL8,1,1.398883
AL8,1,0.639777
AL8,1,0.952091
AL8,1,1.002794
AL8,1,0.6684490000000001
AL8,1,0.709975
AL8,1,1.0549110000000002
AL8,1,0.661803
AL8,1,0.692853
AL8,1,0.722641
AL8,1,1.273412
AL8,0,0.35142400000000007
AL8,1,0.587061
AL8,1,0.676237
AL8,1,0.706843
AL8,1,0.959338
AL8,1,0.7542000000000001
AL8,1,0.747506
AL8,1,0.53516
AL8,0,1.410818
AL8,1,1.004143
AL8,1,0.5337520000000001
AL8,1,1.9578020000000003
AL8,1,0.809097
AL8,0,1.560372
AL8,1,0.692459
AL8,1,0.618921
AL8,1,0.8187340000000001
AL8,1,0.787702
AL8,1,0.822386
AL8,1,1.397713
AL8,1,0.6559900000000001
AL8,1,1.3823310000000002
AL8,0,0.831347
AL8,1,1.936595
AL8,1,1.142236
AL8,1,0.753537
AL8,1,0.749338
AL8,1,0.815689
AL8,1,0.6929010000000001
AL8,1,0.6427280000000001
AL8,1,0.629657
AL8,1,1.612819
AL8,1,0.7745500000000001
AL8,0,1.056992
AL8,1,0.536671
AL8,1,0.4683
AL8,1,2.1587490000000003
AL8,0,0.770159
AL8,1,1.81253
AL8,1,0.685226
AL8,1,1.098303
AL8,0,0.647372
AL8,1,0.601366
AL8,1,0.8119830000000001
AL8,1,1.4599520000000001
AL8,1,0.708037
AL8,1,0.765606
AL8,1,0.5607219999999999
AL8,1,0.5933039999999999
AL8,1,0.578268
AL8,1,0.6280020000000001
AL8,1,1.532327
AL8,1,0.800421
AL8,1,0.8424020000000001
AL8,1,0.5302100000000001
AL8,1,1.070546
AL8,1,0.926147
AL8,1,0.714009
AL8,1,1.549708
AL8,1,1.049468
AL8,1,1.255314
AL8,1,0.870847
AL8,1,0.71792
AL8,1,2.0470360000000003
AL8,1,0.718701
AL8,1,0.602444
AL8,1,0.619708
AL8,1,0.5464780000000001
AL8,1,0.50011
AL8,1,0.8570420000000001
AL8,1,0.735137
AL8,1,1.571317
AL8,1,0.837816
AL8,1,0.70166
AL8,1,0.818581
AL8,1,0.883737
AL8,1,1.1362290000000002
AL8,1,1.263737
AL8,0,2.215326
AL8,1,0.7286320000000001
AL8,1,0.6737920000000001
AL8,1,0.6397090000000001
AL8,1,1.157879
AL8,0,0.689065
AL8,1,0.688515
AL8,1,1.0299749999999999
AL8,1,0.502707
AL8,1,1.011585
AL8,1,0.940446
AL8,0,0.968744
AL8,1,0.548556
AL8,1,0.8729690000000001
AL8,1,1.312261
AL8,1,0.603889
AL8,0,1.340356
AL8,0,0.808281
AL8,1,0.7300120000000001
AL8,1,0.606974
AL8,1,1.054583
AL8,1,1.325749
AL8,1,1.202593
AL8,1,0.7473240000000001
AL8,1,0.35780500000000004
AL8,1,1.9642080000000002
AL8,1,0.941065
AL8,1,0.700941
AL8,1,0.778923
AL8,0,1.899203
AL8,1,0.7769900000000001
AL8,1,0.803149
AL8,1,1.772065
AL8,1,1.254428
AL8,1,1.165992
AL8,1,1.336643
AL8,1,0.812165
AL8,1,1.881492
AL8,1,0.868687
AL8,1,1.921923
AL8,1,0.678609
AL8,1,0.964735
AL8,0,0.639188
AL8,1,1.687748
AL8,1,0.884841
AL8,1,0.588183
AL8,1,1.517517
AL8,1,1.211501
AL8,1,0.811072
AL8,0,0.81172
AL8,0,1.45463
AL8,1,1.001307
AL8,1,0.790775
AL8,1,0.893815
AL8,1,0.505955
AL8,0,1.0988310000000001
AL8,1,1.1423040000000002
AL8,1,2.84147
AL8,1,0.967268
AL8,1,0.5454260000000001
AL8,1,1.657086
AL8,1,0.895974
AL8,1,0.460762
AL8,1,0.645838
AL8,1,1.6459960000000002
AL8,1,1.046065
AL8,1,2.157435
AL8,1,0.560706
AL8,1,0.779532
AL8,1,1.029626
AL8,1,1.781222
AL8,1,0.5203880000000001
AL8,1,0.635556
AL8,1,1.211221
AL8,1,0.892496
AL8,1,0.5385840000000001
AL8,1,1.054748
AL8,1,0.7660310000000001
AL8,1,1.3196189999999999
AL8,1,0.79659
AL8,1,0.7828200000000001
AL8,0,0.656841
AL8,0,2.295936
AL8,1,0.6953360000000001
AL8,1,2.517339
AL8,0,1.331063
AL8,1,1.287508
AL8,1,1.283396
AL8,1,0.5529160000000001
AL8,1,2.427498
AL8,1,0.708515
AL8,1,1.3209790000000001
AL8,1,1.038799
AL8,1,0.524953
AL8,1,0.6692520000000001
AL8,1,0.498956
AL8,1,1.063614
AL8,1,0.702419
AL8,1,0.883518
AL8,1,0.633548
AL8,1,0.722545
AL8,1,1.029241
AL8,1,0.732097
AL8,1,0.589053
AL8,1,1.199367
AL8,1,0.657303
AL8,0,0.41574099999999997
AL8,1,0.7301150000000001
AL8,1,0.5496150000000001
AL8,1,1.320812
AL8,1,1.541301
AL8,1,0.59315
AL8,1,2.0901140000000002
AL8,1,0.9600080000000001
AL8,1,1.114425
AL8,1,0.48789800000000005
AL8,1,1.7088130000000001
AL8,1,0.954474
AL8,0,0.814198
AL8,0,0.757548
AL8,1,1.008384
AL8,1,2.1100790000000003
AL8,1,1.3472460000000002
AL8,1,0.9192190000000001
AL8,1,0.599506
AL8,1,0.73633
AL8,1,1.3541690000000002
AL8,1,0.8380810000000001
AL8,1,2.756991
AL8,1,1.423829
AL8,1,0.552597
AL8,1,0.427939
AL8,1,2.219005
AL8,1,1.403767
AL8,1,1.853608
AL8,1,1.9972860000000001
AL8,1,0.718846
AL8,1,1.337364
AL8,1,1.3415730000000001
AL8,1,1.5455480000000001
AL8,1,1.4533900000000002
AL8,1,2.0210150000000002
AL8,1,0.5558200000000001
AL8,1,0.468905
AL8,1,1.236127
AL8,1,0.731066
AL8,1,0.478538
AL8,1,1.260968
AL8,1,0.764467
AL8,1,0.9348310000000001
AL8,1,1.074614
AL8,1,0.801635
AL8,1,0.804157
AL8,1,1.1257970000000002
AL8,0,0.578613
AL8,0,0.63336
AL8,1,1.933152
AL8,1,3.0871399999999998
AL8,1,0.9256810000000001
AL8,1,0.6572190000000001
AL8,0,1.9365640000000002
AL8,1,0.9646370000000001
AL8,1,0.984743
AL8,1,2.098793
AL8,1,1.416768
AL8,1,0.650458
AL8,1,1.9302540000000001
AL8,1,2.030027
AL8,1,0.8539220000000001
AL8,0,0.9883290000000001
AL8,1,1.4389020000000001
AL8,1,0.669568
AL8,1,1.17256
AL8,1,1.073012
AL8,1,0.5759070000000001
AL8,1,0.498064
AL8,1,2.440968
AL8,1,1.1199770000000002
AL8,0,2.2759320000000005
AL8,0,0.34634800000000004
AL8,1,1.130622
AL8,1,0.591487
AL8,1,0.937236
AL8,1,0.540405
AL8,1,1.003922
AL8,1,0.733392
AL8,1,0.9937520000000001
AL8,1,0.732189
AL8,1,2.113799
AL8,0,1.877655
AL8,1,1.90131
AL8,1,0.834894
AL8,1,0.6031810000000001
AL8,1,0.684247
AL8,1,3.1453270000000004
AL8,1,0.902225
AL8,1,1.002524
AL8,1,0.708624
AL8,1,0.657494
AL8,1,3.1699880000000005
AL8,1,0.5418
AL8,1,0.9936220000000001
AL8,1,1.15555
AL8,1,0.6628310000000001
AL8,1,1.093481
AL8,1,0.6714490000000001
AL8,1,0.845875
AL8,1,1.911885
AL8,1,1.01323
AL8,1,1.158622
AL8,1,0.673207
AL8,1,0.544108
AL8,1,1.268523
AL8,1,1.7782440000000002
AL8,0,0.867977
AL8,0,2.165683
AL8,1,1.3067840000000002
AL8,1,1.840383
AL8,1,0.8564250000000001
AL8,0,1.366892
AL8,1,0.654366
AL8,1,0.5136000000000001
AL8,1,0.691191
AL8,1,1.521247
AL8,1,1.1257380000000001
AL8,1,0.977913
AL8,1,0.746978
AL8,1,1.0225360000000001
AL8,1,0.7116939999999999
AL8,1,0.668438
AL8,1,0.5548730000000001
AL8,1,1.229498
AL8,1,3.037194
AL8,1,3.0611910000000004
AL8,1,1.466145
AL8,1,1.8011590000000002
AL8,1,1.059097
AL8,1,0.586506
AL8,1,0.651522
AL8,1,1.2589210000000002
AL8,1,0.720562
AL8,1,0.6772290000000001
AL8,1,1.04295
AL8,1,0.753563
AL8,1,1.044356
AL8,0,2.012842
AL8,1,0.6567930000000001
AL8,1,1.6151250000000001
AL8,1,0.679239
AL8,1,2.26267
AL8,1,0.949515
AL8,1,0.505084
AL8,1,1.774598
AL8,1,1.722481
AL8,1,2.206254
AL8,1,0.661997
AL8,1,1.8050620000000002
AL8,1,0.707312
AL8,1,1.8076160000000001
AL8,1,0.816382
AL8,1,1.929724
AL8,1,2.19033
AL8,1,0.871992
AL8,1,0.73373
AL8,1,0.738044
AL8,1,0.719705
AL8,1,0.668856
AL8,1,1.235434
AL8,1,0.6832090000000001
AL8,1,0.50533
AL8,0,0.651111
AL8,0,1.3491440000000001
AL8,1,3.0922300000000003
AL8,1,2.583788
AL8,1,1.594003
AL8,1,0.827895
AL8,1,1.100231
AL8,0,1.6504400000000001
AL8,1,0.731039
AL8,1,1.6253
AL8,1,0.8974
AL8,1,2.446583
AL8,1,0.975302
AL8,1,0.617727
AL8,1,1.242272
AL8,1,3.113437
AL8,1,3.4477470000000006
AL8,1,1.1589120000000002
AL8,1,1.002852
AL8,1,0.6827920000000001
AL8,1,1.5660740000000002
AL8,0,2.113115
AL8,1,0.983546
AL8,1,1.9848720000000002
AL8,1,0.715246
AL8,1,0.8328350000000001
AL8,1,0.872854
AL8,1,1.839452
AL8,1,0.8539030000000001
AL8,1,0.781669
AL8,1,1.3361690000000002
AL8,1,0.635736
AL8,0,1.690963
AL8,1,0.73615
AL8,0,2.1720740000000003
AL8,1,0.8850399999999999
AL8,1,0.6827730000000001
AL8,1,1.689661
AL8,1,0.6151380000000001
AL8,0,2.111029
AL8,1,2.313498
AL8,0,3.111207
AL8,1,0.835148
AL8,1,0.779105
AL8,1,0.9573240000000001
AL8,1,1.224661
AL8,1,2.388001
AL8,1,0.8298050000000001
AL8,1,0.713928
AL8,1,0.7189030000000001
AL8,1,0.747413
AL8,1,1.7325940000000002
AL8,1,0.6410750000000001
AL8,1,1.577018
AL8,1,0.683674
AL8,1,0.625942
AL8,1,0.9372420000000001
AL8,1,1.716806
AL8,1,0.808524
AL8,1,0.7135050000000001
AL8,0,1.3669490000000002
AL8,1,2.130705
AL8,1,1.363032
AL8,1,0.8854160000000001
AL8,1,2.313873
AL8,1,0.7595310000000001
AL8,1,1.433546
AL8,1,0.9057240000000001
AL8,1,0.6158600000000001
AL8,1,0.6484010000000001
AL8,1,1.940341
AL8,1,1.024637
AL8,1,1.281
AL8,1,1.1821920000000001
AL8,0,1.6842450000000002
AL8,0,2.798427
AL8,1,0.704861
AL8,0,1.673577
AL8,0,0.984376
AL8,1,0.608588
AL8,0,1.91629
AL8,1,0.563254
AL8,0,2.0246090000000003
AL8,1,1.538847
AL8,1,1.422903
AL8,1,1.527115
AL8,1,3.29158
AL8,1,1.816318
AL8,1,1.0725620000000002
AL8,1,2.773495
AL8,1,1.480666
AL8,1,0.7336699999999999
AL8,1,1.7012390000000002
AL8,1,0.833909
AL8,1,0.898112
AL8,1,1.704539
AL8,1,2.005493
AL8,1,0.806232
AL8,1,0.6869740000000001
AL8,1,1.0122550000000001
AL8,1,0.622126
AL8,1,0.8749750000000001
AL8,1,1.631359
AL8,1,2.0073920000000003
AL8,1,1.7370670000000001
AL8,1,0.987473
AL8,1,0.644996
AL8,1,1.619946
AL8,1,2.813955
AL8,1,1.3428879999999999
AL8,1,2.095914
AL8,1,1.1979080000000002
AL8,1,0.823903
AL8,1,2.693504
AL8,1,0.596149
AL8,1,0.982303
AL8,1,0.616758
AL8,1,0.8499180000000001
AL8,1,1.497667
AL8,1,0.479832
AL8,1,0.6304230000000001
AL8,1,0.693766
AL8,1,1.49933
AL8,1,0.52904
AL8,1,1.9007360000000002
AL8,1,1.162388
AL8,1,2.344421
AL8,1,0.7572720000000001
AL8,1,0.875414
AL8,1,2.409762
AL8,1,2.9474430000000003
AL8,1,0.7123550000000001
AL8,1,2.084003
AL8,1,1.2182819999999999
AL8,1,0.819041
AL8,1,0.8819600000000001
AL8,1,1.1007580000000001
AL8,1,0.731298
AL8,1,0.503453
AL8,0,0.707712
AL8,1,0.620597
AL8,1,1.029776
AL8,1,1.122463
AL8,0,1.1448220000000002
AL8,1,1.237203
AL8,1,1.358012
AL8,1,1.065193
AL8,1,1.670336
AL8,0,3.253642
AL8,1,2.3329160000000004
AL8,1,1.2635820000000002
AL8,1,1.550113
AL8,1,1.4420810000000002
AL8,1,0.7665120000000001
AL8,1,1.977298
AL8,1,0.859308
AL8,1,0.76287
AL8,1,2.037327
AL8,1,0.7176750000000001
AL8,0,1.906903
AL8,1,1.696949
AL8,1,0.999687
AL8,1,1.033607
AL8,1,0.834932
AL8,1,0.6273150000000001
AL8,1,0.9635310000000001
AL8,1,0.782866
AL8,1,0.841626
AL8,1,1.0883040000000002
AL8,1,0.621685
AL8,1,1.05342
AL8,1,0.864433
AL8,1,0.5844010000000001
AL8,0,0.36041500000000004
AL8,1,1.0684580000000001
AL8,1,0.795025
AL8,1,1.627709
AL8,0,0.996833
AL8,1,2.046678
AL8,1,1.0532260000000002
AL8,1,1.06077
AL8,1,1.2198980000000001
AL8,1,0.883379
AL8,1,0.6820890000000001
AL8,1,0.927463
AL8,1,0.964101
AL8,0,0.487868
AL8,1,0.781305
AL8,1,0.5753940000000001
AL8,1,0.45746600000000004
AL8,1,0.696572
AL8,1,0.5432910000000001
AL8,0,0.6027530000000001
AL8,1,0.593721
AL8,1,0.60333
AL8,1,0.580261
AL8,1,0.774811
AL8,1,0.601071
AL8,0,1.0353120000000002
AL8,1,0.620175
AL8,1,0.533177
AL8,1,0.486831
AL8,1,0.7242770000000001
AL8,1,1.103971
AL8,0,1.00506
AL8,1,0.837895
AL8,1,0.7022090000000001
AL8,1,0.7069650000000001
AL8,1,0.470148
AL8,1,0.564453
AL8,1,1.294443
AL8,1,2.2530080000000003
AL8,0,0.773047
AL8,0,1.239277
AL8,1,0.7035180000000001
AL8,1,1.80454
AL8,1,1.605188
AL8,1,0.37337200000000004
AL8,1,0.59084
AL8,1,0.758477
AL8,1,0.88185
AL8,1,0.6963490000000001
AL8,1,0.468083
AL8,1,0.6110979999999999
AL8,1,0.611746
AL8,1,2.236444
AL8,1,1.724738
AL8,1,0.48632600000000004
AL8,1,1.148508
AL8,1,0.736051
AL8,1,0.8905450000000001
AL8,1,0.672736
AL8,1,0.5418120000000001
AL8,1,0.6978390000000001
AL8,1,0.791798
AL8,1,1.1528820000000002
AL8,1,1.292356
AL8,1,1.458308
AL8,1,0.575333
AL8,1,0.593441
AL8,1,0.594668
AL8,1,1.175271
AL8,1,0.785716
AL8,1,0.547158
AL8,1,0.486697
AL8,1,0.9413670000000001
AL8,1,0.7995570000000001
AL8,1,0.681153
AL8,1,0.487611
AL8,0,0.5974590000000001
AL8,1,0.719191
AL8,1,0.508512
AL8,1,0.529042
AL8,0,0.676687
AL8,1,0.861287
AL8,0,1.8202880000000001
AL8,1,0.5697490000000001
AL8,1,0.469156
AL8,1,1.4118950000000001
AL8,1,0.8211280000000001
AL8,1,0.444878
AL8,1,0.924855
AL8,1,0.992241
AL8,1,0.5934969999999999
AL8,0,0.577311
AL8,1,1.109013
AL8,1,0.7302970000000001
AL8,1,0.925428
AL8,1,0.626156
AL8,1,0.522293
AL8,1,0.581295
AL8,1,1.0378910000000001
AL8,1,1.0293130000000001
AL8,1,0.9176190000000001
AL8,1,1.1385290000000001
AL8,1,0.77554
AL8,1,1.2572930000000002
AL8,1,1.0480360000000002
AL8,1,0.5593490000000001
AL8,1,0.618205
AL8,1,0.587677
AL8,1,0.625601
AL8,1,0.69829
AL8,1,0.37499200000000005
AL8,1,0.8811800000000001
AL8,1,1.272809
AL8,1,1.039253
AL8,1,0.7094490000000001
AL8,1,0.561669
AL8,1,0.636904
AL8,0,0.83542
AL8,1,0.751754
AL8,1,0.762663
AL8,1,1.3745509999999999
AL8,0,0.5603870000000001
AL8,1,0.9780030000000001
AL8,1,0.650644
AL8,1,1.7055989999999999
AL8,1,0.550569
AL8,1,1.13803
AL8,1,0.645822
AL8,1,2.293459
AL8,1,1.569893
AL8,1,1.14765
AL8,1,0.39143900000000004
AL8,1,1.4964520000000001
AL8,1,1.029708
AL8,1,0.983044
AL8,1,1.119915
AL8,1,0.661304
AL8,0,1.447742
AL8,1,1.13632
AL8,1,0.580761
AL8,1,0.9830570000000001
AL8,1,0.9616990000000001
AL8,1,1.156018
AL8,1,0.662198
AL8,1,0.7011499999999999
AL8,1,0.586808
AL8,1,0.995573
AL8,1,0.637548
AL8,1,1.02237
AL8,1,1.2460430000000002
AL8,1,0.526039
AL8,1,1.1543240000000001
AL8,1,0.739856
AL8,1,1.2110260000000002
AL8,1,0.564323
AL8,1,1.117065
AL8,1,0.512839
AL8,0,0.5416000000000001
AL8,0,0.51349
AL8,1,0.6072690000000001
AL8,0,1.2726169999999999
AL8,1,1.031
AL8,1,1.031445
AL8,1,1.688465
AL8,1,0.869978
AL8,1,1.1389270000000002
AL8,1,0.686396
AL8,1,1.980983
AL8,1,0.768779
AL8,0,0.393955
AL8,1,0.9245740000000001
AL8,1,0.848349
AL8,1,1.3422290000000001
AL8,1,3.1058470000000002
AL8,1,1.1031659999999999
AL8,1,0.820289
AL8,1,1.4840090000000001
AL8,1,0.680996
AL8,1,0.88827
AL8,1,0.9175740000000001
AL8,1,0.5705650000000001
AL8,1,0.669818
AL8,1,1.340421
AL8,1,0.51225
AL8,1,0.704583
AL8,1,1.3495460000000001
AL8,1,0.729518
AL8,1,1.150597
AL8,1,0.409844
AL8,1,0.562572
AL8,1,0.965465
AL8,1,0.879309
AL8,1,0.381669
AL8,0,0.399365
AL8,1,1.785951
AL8,1,1.316328
AL8,1,1.128234
AL8,1,0.629145
AL8,1,0.541301
AL8,1,0.912222
AL8,1,0.42417400000000005
AL8,1,0.847407
AL8,1,0.936538
AL8,1,0.5556340000000001
AL8,0,0.495147
AL8,1,1.252444
AL8,1,0.579842
AL8,1,0.461764
AL8,1,0.597413
AL8,1,1.1577790000000001
AL8,1,0.7528490000000001
AL8,1,0.42801300000000003
AL8,1,1.074683
